Lemma	T19_Kendall_w2v	T19_Jaccard_w2v	T19_NDCG_w2v	T19_w2v	T19_Kendall_ft	T19_Jaccard_ft	T19_NDCG_ft	T19_ft	TA_Kendall_ft	TA_Jaccard_ft	TA_NDCG_ft	TA_ft
собираться	0.2699222113241676	0.06007067137809187	0.17813372982065312	0.010700612745410258	0.17577750199660305	0.0989010989010989	0.22145228066257727	0.021901873911683467	0.0009507331493869275	0.03806228373702422	0.09821212927456675	0.0037381779308658628
серьезный	0.20537955036154912	0.07526881720430108	0.18186151628338523	0.013688501225631146	0.24944135634896233	0.06007067137809187	0.18792678916505076	0.01128888839507372	0.14854379098376355	0.023890784982935155	0.09109610437451203	0.0021763574423944855
лицо	0.31474823353405085	0.06007067137809187	0.2327777948282062	0.013983118417242068	0.327378627668945	0.07142857142857142	0.23575090775786617	0.016839350554133298	0.1964449909365888	0.01694915254237288	0.09601726861217666	0.0016274113324097738
рассуждать	0.2620032012100432	0.10294117647058823	0.3295687945527928	0.03392619943925808	0.3039344346443026	0.11940298507462686	0.3289558784700451	0.039278313847169566	0.1662294498260456	0.08303249097472924	0.23550954553366754	0.019554944213986836
образ	0.20373836507133075	0.05263157894736842	0.17957905804552557	0.009451529370817134	0.21519474156730362	0.041666666666666664	0.12990350124089511	0.005412645885037296	-0.04399576004650738	0.010101010101010102	0.019141415685503815	0.00019334763318690725
уговаривать	0.23768328734673186	0.03806228373702422	0.13488324876934954	0.005133964486030605	0.28135396519155875	0.10294117647058823	0.27814238387066903	0.028632304221980633	0.1273577649944137	0.01694915254237288	0.09292166846929775	0.001574943533377928
разбойник	0.22750461025865365	0.041666666666666664	0.1885748646657814	0.007857286027740891	0.22423518248293345	0.05263157894736842	0.20665151252884587	0.010876395396255045	0.2106836238654176	0.023890784982935155	0.14558609165658964	0.003478166012273473
задавать	0.30284933736537295	0.0989010989010989	0.3162795169733922	0.03128039178857725	0.2746983635509198	0.08303249097472924	0.2497486447607428	0.020737252092047236	-0.07486235899686518	0.0273972602739726	0.04925315951946321	0.0013494016306702249
история	0.30846922197627674	0.0989010989010989	0.28454619449058033	0.028141931323244208	0.29550040243641096	0.07142857142857142	0.27430396722170364	0.019593140515835973	0.18042229390116848	0.030927835051546393	0.13422858480448385	0.004151399530035583
право	0.28188947480903687	0.07142857142857142	0.23638224622628956	0.016884446159020683	0.18852840981089516	0.1070110701107011	0.2570997477255821	0.02751251912930583	0.0394285683407363	0.01694915254237288	0.07996237492227153	0.001355294490207992
прогресс	0.2873212635492772	0.07526881720430108	0.16656993367610368	0.012537521889599203	0.25585847953054897	0.07913669064748201	0.1869610138618626	0.014795475917125815	0.025703612412415155	0.013513513513513514	0.03058549567948912	0.00041331750918228543
выдумывать	0.06804943380652094	0.05263157894736842	0.1811500468212055	0.009534212990589763	0.22922316218959565	0.08695652173913043	0.22459020379565242	0.019529582938752385	0.08548671896885304	0.01694915254237288	0.08411859375343929	0.0014257388771769372
отступление	0.32233619128831287	0.041666666666666664	0.20185771565735355	0.00841073815238973	0.398439943458545	0.09090909090909091	0.2851305028962292	0.02592095480874811	0.11547005383792515	0.0033444816053511705	0.06041931909782476	0.0002020713013305176
нравственный	0.39789540843011034	0.1583011583011583	0.4347595722930894	0.06882294387651222	0.347786866770421	0.08695652173913043	0.31111971502526886	0.027053888263066858	0.1480409828845132	0.04895104895104895	0.17041660640580855	0.008342071642242377
последствие	0.2084121837560932	0.11940298507462686	0.3099270646957001	0.03700621668008359	0.19638374556991708	0.0989010989010989	0.2972945605680582	0.02940275873750026	0.21551168052345668	0.030927835051546393	0.11414656327293002	0.003530306080606083
какой-нибудь	0.30761284042688236	0.07913669064748201	0.32864950676457566	0.02600823434827577	0.4066612702595287	0.0948905109489051	0.3859799511684419	0.03662583478240689	0.25374340027609904	0.030927835051546393	0.19189892955051638	0.005935018439706692
сомнение	0.38194477199497995	0.14068441064638784	0.35748167739662834	0.050292099101426804	0.26676936984176575	0.14942528735632185	0.406475865559636	0.060737773014658256	0.11342977805377881	0.04529616724738676	0.1401082369934046	0.006346366135589756
какой-то	0.21378382863721354	0.07526881720430108	0.26857149548491216	0.020215058799939626	0.25258259167895536	0.0989010989010989	0.320480191484005	0.03169584311380269	0.31139408578489064	0.041666666666666664	0.2254651367078767	0.009394380696161529
трудный	0.2912022147646086	0.07142857142857142	0.2729332117414994	0.0194952294101071	0.39727159423073116	0.08303249097472924	0.30608933946403594	0.0254153603165084	0.25075658445342586	0.041666666666666664	0.17052981835198344	0.00710540909799931
ясно	0.32671430332132606	0.11524163568773234	0.3383258937260862	0.03898922938850807	0.35141171440071994	0.16731517509727625	0.4301268822859931	0.07196675462372647	0.23449266017096568	0.08695652173913043	0.2867748759805586	0.02493694573743988
например	0.12298090446961615	0.05263157894736842	0.16811509436364522	0.008848162861244485	0.11570736605647369	0.056338028169014086	0.1492624111629712	0.008409149924674434	0.0843453965888796	0.041666666666666664	0.13954882777736977	0.00581453449072374
здоровый	0.37216124756652014	0.0989010989010989	0.34166298302037135	0.03379084447454222	0.3850459789322931	0.07142857142857142	0.2854050515632053	0.02038607511165752	0.29425190973525406	0.03806228373702422	0.1649186018573446	0.00627717861740758
покойный	0.10535364149563783	0.05263157894736842	0.1017349346684229	0.005354470245706468	0.22978421557186662	0.041666666666666664	0.17428920217243604	0.007262050090518168	-0.07901279355291121	0.010101010101010102	0.014312380980327737	0.00014456950485179534
приезжать	0.40049688216943763	0.1583011583011583	0.45738761908654824	0.07240498989400956	0.49839085139818196	0.18110236220472442	0.5014832189969113	0.09081979556636977	0.46912883371548336	0.1070110701107011	0.41702434526766347	0.044626221449307155
выгода	0.24452202575621257	0.11524163568773234	0.25348751443178186	0.0292123157895362	0.2219750835050831	0.08303249097472924	0.2514372945140365	0.020877464887447076	0.12156450114340893	0.02040816326530612	0.11655368778508383	0.0023786466894915067
здоровье	0.2951832048426143	0.08303249097472924	0.2506142008768493	0.020809121372445973	0.3307596352794214	0.0948905109489051	0.29975796448383446	0.028444186410874803	0.23803173462432822	0.030927835051546393	0.13743131499897449	0.004250453041205396
спокойствие	0.35124137814824274	0.09090909090909091	0.28929698695533607	0.026299726086848736	0.2974764331323717	0.07526881720430108	0.29988179845653207	0.02257174827092177	0.24682495224468312	0.04529616724738676	0.1570535292610809	0.007113922928202271
честь	0.19678880322840953	0.08303249097472924	0.2343931485776171	0.01946224699380936	0.30525771695328374	0.08303249097472924	0.22382043763714154	0.018584368468065906	0.12013701023786454	0.023890784982935155	0.04526842559028722	0.0010814982222935514
жалко	0.39366745820595384	0.11940298507462686	0.4214680831058571	0.05032454723652025	0.4110480230529996	0.14942528735632185	0.4080856884428099	0.0609783212615693	0.31238977075058216	0.04895104895104895	0.2531558584970139	0.012392244821532148
подвергаться	0.19735479703809058	0.06761565836298933	0.2190722606622308	0.014812715133745144	0.2620032012100432	0.10294117647058823	0.2059677052147612	0.02120255788975483	0.22912845742165808	0.030927835051546393	0.09900240263331733	0.003061929978350021
соблазн	0.2387406882305359	0.09090909090909091	0.31075688817182756	0.028250626197438868	0.28534697998139524	0.10294117647058823	0.3121400452173562	0.032132063478257256	0.27448449867384267	0.034482758620689655	0.19128671514039394	0.006596093625530826
увлечение	0.17336223917739704	0.056338028169014086	0.1951699961067093	0.010995492738406158	0.20748052195323183	0.06382978723404255	0.20101506195965685	0.012830748635722776	0.18738606301124522	0.034482758620689655	0.16370969355826445	0.005645161846836705
надеяться	0.31099593174265716	0.13636363636363635	0.3683456061087151	0.050228946287552055	0.34619264196640614	0.13636363636363635	0.36771778486057005	0.05014333429916864	0.2169512975770927	0.1070110701107011	0.26529440821582045	0.02838943851756012
наверно	0.19689071792589433	0.12781954887218044	0.321412169610269	0.04108275852161333	0.3175098698848968	0.1583011583011583	0.42457326448369404	0.0672104395514728	0.06310852370127953	0.030927835051546393	0.10880681728216947	0.0033651592973866847
проигрывать	0.22613684707072587	0.041666666666666664	0.19009853253148384	0.007920772188811827	0.18539296413045087	0.04529616724738676	0.13493340597505885	0.006111966124305802	0.11547005383792515	0.0033444816053511705	0.06041931909782476	0.0002020713013305176
игра	0.2788573460471042	0.04529616724738676	0.15723159303894943	0.007121988534865306	0.2832660166283492	0.05263157894736842	0.19171456417170052	0.010090240219563184	0.11547005383792515	0.0033444816053511705	0.014500636583477942	4.849711231932422e-05
основывать	0.22573203187130375	0.0989010989010989	0.23838180205226103	0.02357622218099285	0.2233010916525198	0.1070110701107011	0.26274789666655757	0.02811693359162424	0.050462775323812825	0.0273972602739726	0.08652325002052483	0.002370500000562324
несчастие	0.3959543742881732	0.16279069767441862	0.4376740650244672	0.07124926639933188	0.35953344411521576	0.12781954887218044	0.3760814341455102	0.04807055925168175	0.20422890291313184	0.06007067137809187	0.2052249284736235	0.012327999236931446
важный	0.35735691584648066	0.07526881720430108	0.2803727474433171	0.021103325076378705	0.29048176585763524	0.08303249097472924	0.26425275547062815	0.021941564533662264	0.30115713113973175	0.06382978723404255	0.23898490285874804	0.015254355501622215
заседание	0.1385584857024342	0.05263157894736842	0.12493144235617322	0.006575339071377538	0.09428536009337239	0.05263157894736842	0.13252624944752356	0.006975065760395976	0.15733726385781396	0.013513513513513514	0.06579720374150673	0.0008891514019122532
обсуждать	0.2485063990457487	0.0948905109489051	0.28757475401096844	0.02728811534410649	0.22995325687439583	0.1070110701107011	0.2750863639818907	0.029437286182563947	0.16421622453778	0.06382978723404255	0.1745313703490827	0.01114030023504783
устраивать	0.2675124163991448	0.09090909090909091	0.3108934445671498	0.028263040415195437	0.21697715794733702	0.1111111111111111	0.2672609746483046	0.02969566384981162	0.10044980526986591	0.006711409395973154	0.06779662144259765	0.0004550108821650849
учреждение	0.32246964997963384	0.09090909090909091	0.3040132250946135	0.027637565917692137	0.31582666246588614	0.1070110701107011	0.3014371372791077	0.03225711063134363	0.09248088336306654	0.010101010101010102	0.04618491119844072	0.00046651425452970424
писать	0.2773609504017222	0.10294117647058823	0.28886807191000186	0.029736419167206072	0.3053364244957733	0.1450381679389313	0.3480451283911081	0.050479827781916446	0.25520655847759427	0.04895104895104895	0.19403467333562224	0.009498200792652838
книга	0.45762645748416525	0.12781954887218044	0.4128505029201945	0.05277036503491207	0.4421232513482681	0.12781954887218044	0.3998568328367565	0.051109519986653085	0.28499302913611113	0.06007067137809187	0.2404621142959959	0.014444720646755936
экономический	0.2613701373519137	0.09090909090909091	0.25132056035377787	0.022847323668525262	0.33606060171427093	0.07913669064748201	0.2338829036548834	0.018508718994271346	0.11237018662079964	0.0033444816053511705	0.025174716290760315	8.419637555438232e-05
др	0.012212388424121862	0.01694915254237288	0.029994743480697864	0.0005083854827236926	-0.15446187030582584	0.023890784982935155	0.04730875051887312	0.0011302431864577197	-0.10415322786520113	0.010101010101010102	0.01440903583019559	0.00014554581646662214
надежда	0.23166551995538795	0.06007067137809187	0.1924294965080568	0.011559369048187157	0.176420799345922	0.04895104895104895	0.1763188986842618	0.008630995040488339	0.13687971388588563	0.02040816326530612	0.10484377342978798	0.002139668845505877
пьянство	0.30412982010060596	0.07526881720430108	0.2280778437385458	0.01716714952870775	0.21347665436618293	0.07142857142857142	0.23581383003165884	0.016843845002261344	0.20017661787850588	0.013513513513513514	0.06661452028673613	0.0009001962200910289
составлять	0.26610964805918574	0.08695652173913043	0.30205793205897546	0.026265907135563083	0.24564817848164425	0.0948905109489051	0.27380669873830227	0.02598165754451043	0.13997104013014103	0.006711409395973154	0.017378312487167938	0.0001166329697125365
сложный	0.13253410222407982	0.0273972602739726	0.08002995758012536	0.002192601577537681	0.2349773545369383	0.04529616724738676	0.10941070837251335	0.004955885745096424	0.13573197419952585	0.01694915254237288	0.05420087316919025	0.000918658867274411
постараться	0.3911315767078594	0.1583011583011583	0.4439204401764382	0.07027311987349022	0.2839508586475747	0.1583011583011583	0.4214450176009411	0.06671523444648102	0.29741372869820276	0.0948905109489051	0.34175405555656196	0.03242921695062267
собрание	0.21166118567096331	0.06761565836298933	0.15865148578642804	0.010727324661715776	0.18159842913364893	0.07142857142857142	0.21150191562026868	0.015107279687162047	0.20202779707333024	0.01694915254237288	0.08873237432127597	0.0015039385478182368
разрешение	0.2521986198370914	0.08303249097472924	0.2544497384813986	0.021127595613978947	0.2741699544493428	0.11524163568773234	0.32961242873944885	0.0379850754309402	0.16082946963973066	0.006711409395973154	0.06571183516401913	0.0004410190279464371
научный	0.3751334304704431	0.07913669064748201	0.2696835094406298	0.021341860459330415	0.26819338226479933	0.0989010989010989	0.23747289193822527	0.023486329971912388	0.12569948309726392	0.006711409395973154	0.042861846155329175	0.000287663397015632
внешний	0.2387060583487318	0.06382978723404255	0.2211867694273902	0.014118304431535545	0.20141198100596858	0.04895104895104895	0.18330986574326136	0.008973210211208598	0.10235748255718043	0.010101010101010102	0.05794657987589293	0.0005853189886453833
глупость	0.25421352109181555	0.06761565836298933	0.22521372893676503	0.015227974554443188	0.34836775019146327	0.06007067137809187	0.20736462029007718	0.012456531960888029	0.17937484952438373	0.030927835051546393	0.11039431951449126	0.0034142573045718946
старательный	0.030949492417088362	0.02040816326530612	0.03808986100644072	0.0007773441021722595	0.18251718265473793	0.030927835051546393	0.1286113807070296	0.003977671568258648	0.10813448982603052	0.006711409395973154	0.0648619894436071	0.0004353153653933363
существенный	0.16545922855214315	0.07526881720430108	0.24674845260966236	0.018572464174920825	0.3139889607825305	0.08303249097472924	0.2423804594551535	0.02012545331216076	0.04498843743102535	0.02040816326530612	0.024923919654432924	0.0005086514215190392
бросаться	0.32886297536444975	0.07913669064748201	0.28942513163280126	0.022904147107631754	0.35641382366170055	0.09090909090909091	0.25822618584255674	0.023475107803868796	0.1883852226492938	0.06007067137809187	0.18982232983089417	0.011402754795495408
воевать	0.11560205020143918	0.05263157894736842	0.14853262525398836	0.007817506592315176	0.0535207247936968	0.06007067137809187	0.1534129026990198	0.009215616063192001	0.1489911387742867	0.01694915254237288	0.07620753449066679	0.0012916531269604541
очнуться	0.20057026691589622	0.08695652173913043	0.24515650413116866	0.021317956880971187	0.3587066807951095	0.0948905109489051	0.24919619838574275	0.02364635459134785	0.22624567452279565	0.056338028169014086	0.14445110812878445	0.008138090598804758
грех	0.23185791118028065	0.08695652173913043	0.2621654445526398	0.022796995178490417	0.24338493801452757	0.08695652173913043	0.225845349868789	0.01963872607554687	0.15455724023583886	0.041666666666666664	0.10273087184440281	0.004280452993516783
древний	0.18807417231859813	0.056338028169014086	0.1402831660512909	0.007903276960636108	0.14592647196813005	0.056338028169014086	0.1514947864775923	0.008534917548033368	0.06524904672316538	0.01694915254237288	0.05019877131243401	0.0008508266324141358
писатель	0.270381473946399	0.056338028169014086	0.23378226887635134	0.013170832049371906	0.36740070871540104	0.056338028169014086	0.2367486954965065	0.013337954675859522	0.13496531229307604	0.02040816326530612	0.05270890527312353	0.0010756919443494597
бал	0.26147308336797576	0.07142857142857142	0.20551873400691764	0.014679909571922688	0.3047010216594218	0.06007067137809187	0.1991576036761513	0.011963530962878345	0.08207132690026701	0.0273972602739726	0.06734371830553441	0.0018450333782338195
назад	0.20169141436910404	0.0989010989010989	0.25368733093593193	0.02508995580685041	0.2785038631152426	0.09090909090909091	0.2938129762104987	0.02671027056459079	0.051063159015970354	0.041666666666666664	0.11368295844462	0.0047367899351925
разъяснять	0.2902614597227325	0.10294117647058823	0.32171422965142854	0.033117641287647055	0.3259334984852235	0.11940298507462686	0.36190704681832564	0.04321278170965082	0.29137563781102094	0.06382978723404255	0.21403816191853545	0.013662010335225665
вред	0.25791494420192645	0.07913669064748201	0.24474424442542214	0.019368249558846355	0.25274619918075175	0.06761565836298933	0.24443551563488847	0.016527668316949753	0.1941130017636432	0.023890784982935155	0.1223053423726847	0.0029219706368900783
безумие	0.18336161671197931	0.06007067137809187	0.1457738384058055	0.008756732342398208	0.18887917905117546	0.034482758620689655	0.16149142869448269	0.005568669954982161	0.23384195711718933	0.030927835051546393	0.10698817554722731	0.0033089126457905354
военный	0.2545813026155004	0.09090909090909091	0.2479599107854366	0.02254181007140333	0.1395118451686333	0.041666666666666664	0.12305318002445374	0.005127215834352239	0.035914906160414185	0.010101010101010102	0.03750058742984135	0.00037879381242263995
служба	0.30930506872041447	0.10294117647058823	0.26353679957859794	0.027128788191914492	0.331978372826311	0.08695652173913043	0.25218426519878523	0.0219290665390248	0.046689378008538444	0.010101010101010102	0.019227103350870387	0.00019421316516030695
отдельный	0.1363835964170807	0.056338028169014086	0.13905952098956775	0.007834339210679874	0.2977266359474059	0.08695652173913043	0.2540219508820163	0.02208886529408837	0.11263062704363083	0.02040816326530612	0.10018631427847041	0.002044618658744294
целый	0.28355995931309297	0.06761565836298933	0.19473094786670256	0.013166861243656045	0.0686721867134096	0.04529616724738676	0.11353383927183329	0.005142647771894888	0.14309028715998143	0.034482758620689655	0.12146901250991199	0.004188586638272827
общество	0.3558452215087125	0.1450381679389313	0.41537364421789275	0.060245032367480626	0.38237846491916544	0.11940298507462686	0.31133187811768326	0.037173955596141284	0.21281764373399936	0.02040816326530612	0.11006759809245789	0.0022462775120909773
население	0.20783772855365132	0.05263157894736842	0.1136350083695114	0.0059807899141848106	0.20138993229351623	0.06761565836298933	0.21493579607210017	0.014533025357188268	0.05140722482483031	0.013513513513513514	0.020158038021088967	0.000272405919203905
бороться	0.22936305905290735	0.08303249097472924	0.2252887653201056	0.018706287373149562	0.2854445098023005	0.08303249097472924	0.2751955914433831	0.022850175462807987	0.2120014647602256	0.04895104895104895	0.18526413898352506	0.009068873936256472
русский	0.24893670265855225	0.07142857142857142	0.2676214641034839	0.019115818864534565	0.30402073036176575	0.030927835051546393	0.19105848204730427	0.0059090252179578645	0.19784069247077418	0.01694915254237288	0.07940962411823572	0.00134592583251247
правительство	0.2071304416689792	0.07526881720430108	0.18723651512216571	0.014093071030700646	0.34931217521953895	0.06382978723404255	0.24912291698149838	0.015901462786053085	0.14645172184993357	0.02040816326530612	0.1009428198566408	0.00206005754809471
уступать	0.08561858493333122	0.07526881720430108	0.18384336843129542	0.01383767289267815	0.25054521631415594	0.06761565836298933	0.20550058038055627	0.01389505703640772	0.04995044961506993	0.006711409395973154	0.01831682902463927	0.00012293173842039778
требование	0.18170960241922376	0.0989010989010989	0.2432835356590283	0.024061009021222577	0.2557343285360437	0.12359550561797752	0.29848834575854527	0.0368918180151011	0.19174577003481827	0.023890784982935155	0.0976865068603846	0.0023338073311354687
терпеть	0.20268079064263947	0.1111111111111111	0.2130157909626643	0.023668421218073808	0.2798444960384659	0.1070110701107011	0.2448357779081618	0.026200138595338346	0.136094107251174	0.06761565836298933	0.12882670507832542	0.008710702478605633
вид	0.17917697761853882	0.041666666666666664	0.08516498340701995	0.0035485409752924976	0.17617816591331603	0.04529616724738676	0.0920852452436073	0.004171108669571062	0.015918275152055253	0.006711409395973154	0.019860263393106658	0.0001332903583429977
замечать	-0.011103651485489382	0.07142857142857142	0.13137064625039668	0.009383617589314048	0.1061803113359309	0.1111111111111111	0.18366540779209922	0.02040726753245547	0.06779458688320629	0.04529616724738676	0.09948812727920382	0.0045064308523681176
пожимать	0.37657201017996833	0.10294117647058823	0.3317953915149697	0.0341554079500704	0.3718289513104217	0.08695652173913043	0.3226380144616561	0.028055479518404876	0.31196156100459294	0.05263157894736842	0.1986023226991173	0.010452753826269331
плечо	0.3715368159430864	0.0989010989010989	0.29889940434115075	0.029561479550223698	0.3645814597709676	0.11524163568773234	0.30128846640383455	0.034720975682226284	0.1862705639606542	0.04529616724738676	0.1474052315172322	0.006676892019944316
высказывать	0.28577189026510375	0.1583011583011583	0.418878474994548	0.06630894777905971	0.28179685071677896	0.15384615384615385	0.37649504282604607	0.05792231428093017	0.23269345475745845	0.07526881720430108	0.22493168574716227	0.016930341937958452
сожаление	0.4143996562082307	0.1070110701107011	0.345502556518786	0.036972598299058274	0.24848838192136571	0.10294117647058823	0.2895507781597383	0.029806697751737762	0.09859168202969384	0.02040816326530612	0.091134860693364	0.001859895116191102
неразумный	0.23646056805915114	0.030927835051546393	0.1217711491710631	0.00376611801559989	0.2582486563472412	0.06761565836298933	0.22505893115225836	0.015217507800330637	0.17057851873693694	0.013513513513513514	0.08492788941142941	0.0011476741812355327
глупый	0.37394232744680367	0.07142857142857142	0.2753674655171937	0.01966910467979955	0.3974117977436992	0.07913669064748201	0.30412558005253093	0.024067491946603164	0.29901010059954714	0.056338028169014086	0.17496179941726264	0.009857002784071135
хороший	0.37390914435032047	0.12781954887218044	0.38952202623141813	0.0497885296686775	0.3723626234902752	0.0948905109489051	0.37662753357324785	0.0357383790981914	0.33081863302326747	0.05263157894736842	0.1691431657311613	0.008902271880587436
хвост	0.1376881609180629	0.041666666666666664	0.09223286779450911	0.003843036158104546	0.2890228774136259	0.03806228373702422	0.09396398084300192	0.0035764836999066475	0.1877142603452137	0.013513513513513514	0.044912278434663964	0.0006069226815495131
поймать	0.28285608028011716	0.05263157894736842	0.17414396678502422	0.009165471936053906	0.2640195569123661	0.056338028169014086	0.10472431734687992	0.005899961540669292	0.1362415800216158	0.02040816326530612	0.056454933116800124	0.0011521414921795944
возникать	0.14710356274739456	0.1070110701107011	0.2134497913352806	0.022841490585694235	0.21547807252720827	0.0948905109489051	0.22305752913082472	0.021166042910224243	0.07670659835053295	0.06007067137809187	0.13288496587604454	0.007982489116228824
недоразумение	0.28619960911315895	0.08695652173913043	0.27653049193673296	0.024046129733628952	0.2753089288417323	0.1070110701107011	0.317046392444883	0.03392747373026423	0.14114312977174137	0.030927835051546393	0.07154088214788344	0.002212604602511859
разрешаться	0.09026194110784917	0.07142857142857142	0.2065634730610237	0.014754533790073122	0.2813564480707258	0.11940298507462686	0.3228199087834628	0.038545660750264214	0.18856855689174454	0.02040816326530612	0.14496042214256458	0.0029583759620931543
вовсе	0.20645398442933463	0.14942528735632185	0.3981354402996885	0.05949150257351668	0.24602470578872324	0.12359550561797752	0.3219491329592139	0.039791465871363514	0.0998840953374126	0.06382978723404255	0.1264500630064999	0.008071280617436165
напротив	0.03939505441717694	0.07526881720430108	0.17973434717192024	0.013528391722617654	0.06163578053858945	0.06007067137809187	0.1633564923647588	0.009812934170321199	0.1344819797328806	0.006711409395973154	0.026815483044516537	0.00017996968486252708
содержать	0.015387006237361962	0.023890784982935155	0.09792159409130079	0.002339423749621521	0.12089414532803315	0.08303249097472924	0.242370339125452	0.02012461299597616	0.12462357533292195	0.013513513513513514	0.10595018067030114	0.0014317591982473128
войско	0.45524994635896315	0.1111111111111111	0.3292033170543417	0.036578146339371294	0.4135522083869286	0.1111111111111111	0.3571875739340983	0.03968750821489981	0.1905510142689246	0.06382978723404255	0.20688203711316316	0.0132052364114785
отводить	0.12105405766276932	0.06761565836298933	0.1841462802262023	0.012451171972590193	0.3352718090646672	0.08695652173913043	0.3135766980365991	0.02726753895970427	0.1183738318220596	0.02040816326530612	0.05456561662635397	0.001113584012782734
рабство	0.1889806565349768	0.05263157894736842	0.12152558937735787	0.006396083651439888	0.17798304728849323	0.08303249097472924	0.19745705156464263	0.016395350851937836	0.047754825456165766	0.006711409395973154	0.03170584728253514	0.00021279092135929626
держать	0.17537823069067804	0.09090909090909091	0.24269774015035556	0.022063430922759596	0.3649877697972155	0.07142857142857142	0.2615259805459157	0.01868042718185112	0.17097039849097218	0.041666666666666664	0.1607586327968338	0.006698276366534741
детский	0.042511036563731175	0.09090909090909091	0.16209515643493314	0.01473592331226665	0.20823294451697882	0.06382978723404255	0.16428954837986104	0.01048656691786347	-0.04995044961506993	0.006711409395973154	0.007888120478708145	5.2940405897370095e-05
патриотизм	0.17705576574351936	0.04529616724738676	0.10281133100527005	0.004656959244141152	0.16643415738221387	0.05263157894736842	0.131950116231377	0.006944742959546158	-0.024242561658279576	0.010101010101010102	0.025425510982263103	0.0002568233432551829
христианство	0.3808989148214671	0.15384615384615385	0.3794740980931734	0.05838063047587283	0.4297206864395503	0.12781954887218044	0.35433982990656065	0.045291557206101736	0.2804662790691436	0.03806228373702422	0.1777194298195286	0.006764407363373061
связывать	0.26741941829139043	0.06761565836298933	0.2007049854020283	0.013570799724692306	0.2652850366128004	0.06007067137809187	0.21029808581265969	0.012632747204294043	0.10148008664019502	0.0273972602739726	0.09575738636143642	0.002623490037299628
наказание	0.36781044210388275	0.11524163568773234	0.2989122914825559	0.03444714139761796	0.4003796105260917	0.09090909090909091	0.26677761831847113	0.02425251075622465	0.2814523735268504	0.034482758620689655	0.14969819525035852	0.005162006732770983
устанавливаться	0.20953664900036412	0.07142857142857142	0.18737692178734672	0.013384065841953336	0.23389771616254812	0.0948905109489051	0.25450015152829397	0.024149649415093587	0.19472433645769055	0.013513513513513514	0.09344980269753422	0.0012628351715883003
близкий	0.20993076853645173	0.07913669064748201	0.2631487788793044	0.02082472350843416	0.22395366420822566	0.08695652173913043	0.25364140895764403	0.022055774691969045	0.2730967165229129	0.041666666666666664	0.21894688990122985	0.00912278707921791
общение	0.30694113057855094	0.0948905109489051	0.321159370162619	0.030474976730759464	0.2792671635350988	0.07526881720430108	0.2588830545603177	0.019485821310991653	0.04050266198319964	0.013513513513513514	0.035981612069392634	0.00048623800093773833
разный	0.1476561714317082	0.04529616724738676	0.16292663174299726	0.007379951960484197	0.21511231971323802	0.056338028169014086	0.20538924301617306	0.011571224958657637	0.1369703901646348	0.0273972602739726	0.14402759427526599	0.003945961486993588
преимущество	0.07037870718898916	0.056338028169014086	0.14483012308273416	0.008159443553956855	0.23220913580970784	0.07913669064748201	0.23947628888509997	0.01895136099090719	0.08723650273304537	0.013513513513513514	0.046711961226183894	0.0006312427192727554
слишком	0.3858987432820628	0.0989010989010989	0.3899358757690259	0.038565086614519045	0.36934493744534497	0.09090909090909091	0.3675535164249272	0.03341395603862975	0.3978434305812197	0.06382978723404255	0.2694609492162438	0.017199635056355987
очевидный	0.24272625076685633	0.08695652173913043	0.2348950990268678	0.020425660784945027	0.2560106871900659	0.06007067137809187	0.24428511826531532	0.014674371061874065	0.11705190910569276	0.030927835051546393	0.1329969694618464	0.004113308333871538
религиозный	0.37042891050329674	0.10294117647058823	0.3385048846838955	0.03484609107040101	0.29206651862485844	0.11940298507462686	0.3307731651154164	0.03949530329736315	0.19508651517615458	0.030927835051546393	0.14861445699613166	0.0045963234122514945
явно	0.0825631186580608	0.013513513513513514	0.03736774236314204	0.0005049694913938114	0.0380293259754771	0.03806228373702422	0.06973606547521097	0.0026543139108211786	-0.06751544288630332	0.006711409395973154	0.01648758392932544	0.00011065492570017073
запрещать	0.07844005227062345	0.06382978723404255	0.1355561710857408	0.008652521558664306	0.026193731487740516	0.08303249097472924	0.13635802756838072	0.011322146693403454	0.08699576603431569	0.023890784982935155	0.05717725807358316	0.0013660095785497685
слава	0.22135666509782057	0.07142857142857142	0.18223060290051568	0.01301647163575112	0.321289528467225	0.07142857142857142	0.20563336278430702	0.014688097341736215	0.19297852541414134	0.0273972602739726	0.09164610839009042	0.0025108522846600113
действительный	0.2047965145484692	0.09090909090909091	0.17970764652642554	0.016337058775129594	0.3396611916687314	0.041666666666666664	0.19508033914137535	0.008128347464223973	-0.003894486729153811	0.013513513513513514	0.07834551653384236	0.0010587231964032753
препятствие	0.2024151343463288	0.10294117647058823	0.25128560143761564	0.02586763544210749	0.28068201473347454	0.0989010989010989	0.2852097477658148	0.028207557471344322	0.09232203742417176	0.023890784982935155	0.09729889811672576	0.0023245470539832096
отказ	0.11854342583554361	0.08303249097472924	0.21382837463010088	0.017754702586614875	0.2827064750949271	0.09090909090909091	0.28238479975115544	0.02567134543192322	0.09538019072193193	0.0273972602739726	0.13793374353356194	0.0037790066721523816
следствие	0.06369912100892414	0.03806228373702422	0.0742528628678472	0.0028262335347623503	0.14471849411725235	0.06007067137809187	0.2086274774201512	0.012532392636546184	0.15876104951358422	0.01694915254237288	0.08636308412573958	0.001463781086876942
